2019-04-06 23:57:43,"b'Coming soon: Persistent memory, skip the app rewrites Most applications that use persistent memory will need to be redesigned, but some exceptions are starting to emerge. Learn about possible shortcuts. Image: Kateryna Bereziuk... https://t.co/0FLTEMGxLf #money #bitcoin #finance'"
2019-04-06 23:57:22,b'Alberta based crypto mining company lays-off staff: Canadian based #Bitcoin\xe2\x80\xa6 https://t.co/KMh0UWD1bF @CoinNewsPress'
2019-04-06 23:57:06,b'Sarurday #stacksats! \xe2\x8f\xb0\n\n#bitcoin\n#tothemoon\n\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80'
2019-04-06 23:56:58,b'Is there a Bitcoin Twitter I don\xe2\x80\x99t know about? \nAre we who hang out here all it takes together with devs and an old paper to take down all the governments of the world? \nSeems a bit too easy...\n\n#Bitcoin #HODL'
2019-04-06 23:56:50,b'\xf0\x9f\x94\x84 Prices update in $USD (1 hour):\n\n$BTC - 5037.2 $  (+0.18 %)\n$ETH - 165.5 $   (+0.49 %)\n$XRP - 0.35 $    (+0.05 %)\n$BCH - 305.8 $   (+1.09 %)\n$BSV - 84.5 $    (+0.24 %)\n$LTC - 92.33 $   (+0.92 %)\n\n#USD #Dollar #BTC #ETH #XRP #BCH #BSV #LTC #Trading #Crypto #Bitcoin #Ethereum'
2019-04-06 23:56:49,"b'Take a look at this tweet from the #ETH king. The grand master who enabled the spawning of hundreds, if not thousands, of #shitcoins \nA panel talking about #bitcoin scaling &amp; economics and he thought it was a #BTC discussion \xf0\x9f\x98\x82 \n#BSV is #Bitcoin All on chain! Scale, build, USE! https://t.co/5eocDJTlc6'"
2019-04-06 23:56:49,b'When someone claims that $BCH or $BSV is the real #Bitcoin https://t.co/XgmiGfl6RX'
2019-04-06 23:56:46,"b""@allieeveknox Okay, so this is totally controversial, but I just heard @WhatBitcoinDid podcast. It strikes me your industry needs #LightningNetwork\n\nGet #Bitcoin Lightning Wallet for android phone\n\nI was about to tip you, but you don't have a https://t.co/u39gukd2fb account yet. #TippinTwitter"""
2019-04-06 23:56:37,b'Got my #DigiByte mug from @CryptoBantam \xf0\x9f\x98\x81\xf0\x9f\x98\x81 I love it! \n#Blockchain #bitcoin #crypto #proofofcoffee https://t.co/UIzFJxQtif'
2019-04-06 23:56:14,b'The Collective is a successful community management company currently building a  hybrid native exchange as well as a crypto centered Augmented Reality Game https://t.co/oCOU8rrRSK @TheCollectiveGo\n#blockchain #ponderist #bitcoin #ico #cryptonews'
2019-04-06 23:55:42,"b""Trader who called bitcoin's 84% decline in 2018 now sees $50,000 price target! \n$BTC #Bitcoin #cryptocurrency #Market  https://t.co/bELykc77Ey"""
2019-04-06 23:53:36,b'Bitcoin HUGE BULL FLAG OR Secret BEAR FLAG!? BTC Technical Analysis\nhttps://t.co/PUiXCyqM9t\n$trx $tron $BTC $ripple $XRP $ETH $ADA $bch $XVG #Ripple #XRP #TRX  #Coinbase #neo #eos #cardano #bnb #crypto #cryptocurrency #eth #ethereum #bitcoin #ncash #binance #bitcoin #btc #eos'
2019-04-06 23:53:35,b'@coinbook_com and @Block30Labs just changed the #crypto investing game for the masses.\n\nNow with easy onramps to invest from Fiat straight to #Digibyte #Litecoin #Bitcoin. Register https://t.co/8C6GKJuTgy https://t.co/NYjZ2BMu1A'
2019-04-06 23:53:04,b'HODL Season Over: Active Bitcoin (BTC) Wallets Proved Early Warning for the Rally\n\n#bitcoin #crypto #cryptocurrency #bitinterpay #wallet #exchange'
2019-04-06 23:52:48,b'The process of monetization of Bitcoin and the ultimate hyperbitcoinization to a price of $20-50 million USD equivalent in the next 15-30 years is at its core a giant repricing event. Pricing the world in #bitcoin. https://t.co/Z9UY5he1vK'
2019-04-06 23:52:26,b'Daily profit for HODLING BTC since 2013 Data taken since 29/10/2018 @ 10:45am (UTC) Updated every hour #bitcoin #btc #cryptocurrency #blockchain #cryptotrade #profit #digitalmine https://t.co/tLLWkmSGfO'
2019-04-06 23:52:26,b'@martik The process of monetization of Bitcoin and the ultimate hyperbitcoinization to a price of $20-50 million USD equivalent in the next 15-30 years is at its core a giant repricing event. Pricing the world in #bitcoin.'
2019-04-06 23:52:12,"b'Great listen, \xe2\x81\xa6@avichal\xe2\x81\xa9 &amp; \xe2\x81\xa6@APompliano\xe2\x81\xa9 thank you both for sharing great thoughts, on the future of crypto, investing, human history and aliens \xf0\x9f\x94\xa5\xf0\x9f\x91\xbd  #cryptocurrency #bitcoin #investing #aliens  https://t.co/42oKVDkaV3'"
2019-04-06 23:51:35,b'https://t.co/O5cWHx8XUO  \n#blockchain #ticketing #Eth #etherscan #bitcoin #whales #london #ico #utix.io download whitepaper blockchain ticketing major disruption in e ticket world https://t.co/eamyYyuzci'
2019-04-06 23:50:46,"b""$btcusd #crypto #blockchain #Bitcoin    Reading........\n\nKleiman Estate Says Satoshi Reveal 'Is Relevant' in Billion Dollar Bitcoin Lawsuit https://t.co/LZtIWwlUP4 via @BTCTN"""
2019-04-06 23:50:09,"b'@cryptolili @CryptoBlastoff @buzzskill_2000 @Bleeding_Crypto The house that #Bitcoin built!! Nice, love that Lili \xf0\x9f\x92\x9a'"
2019-04-06 23:50:02,"b'Top 5 #cryptocurrencies \n Alert Time: 2019-04-07 02:50:02\n#Bitcoin: $5,076.613\n#Ethereum: $166.173\n#XRP: $0.354\n#Litecoin: $92.876\n#BitcoinCash: $307.169\n#instabtc #instavenezuela #instanews #FreeCoin $QRL\n\nhttps://t.co/rdEr8N5koT'"
2019-04-06 23:49:05,b'\xf0\x9f\x93\x88Pump Alert! - LBA/USDT on Okex! Price increase: 6.13% | Volume: +15.35% - $LBA $USDT #okex #crypto #bitcoin #cryptoalerts #cointrendz \n\nMore on https://t.co/4GdbWBeGJE \xf0\x9f\x9a\x80 https://t.co/fKGtvrSibK'
2019-04-06 23:48:00,"b'Intertops Casino 50 Free Spins for New Players &amp; New 100% Bonus with 50 Free Spins https://t.co/IpJp1QZs4b Reliable #Bitcoin #Crypto #Litecoin #BCH Casino, #Poker, #Sportsbetting est 1998. Most countries welcome https://t.co/a00ImPQJng'"
2019-04-06 23:47:55,"b""https://t.co/9vjFQo8pZa We can't change the world, but we can make it dance! \xf0\x9f\x96\x90\xf0\x9f\x98\x8e \xf0\x9f\x87\xa6\xf0\x9f\x87\xb7 #j #visa #medical #oil #moon #usa #health\xc2\xa0 #rotterdam #london #bitcoin #tokio #tamilmurasu #thenewspaper #paris #pizza #italia #sea #sun #moscow #boobs #beijing #melbourne #tuesday #thebusiness https://t.co/8kXgVbMV6h"""
2019-04-06 23:46:03,"b'$50,000: Crypto Guru Reveals Dizzying Bitcoin Price Target https://t.co/VrXYrdl5db #Bitcoin #BitcoinAnalysis #Cryptocurrency #BitcoinPriceNews #Crypto'"
2019-04-06 23:45:49,b'\xf0\x9f\x91\x80 #Bitcoin is looking interesting...\n\xf0\x9f\x92\xb0#BTC Price: $5072.49\xf0\x9f\x92\xb0\n\xf0\x9f\x9a\xa8Bitcoin has increased +0.19% in the last 5 minutes\xf0\x9f\x9a\xa8'
2019-04-06 23:45:49,b'$Fota  is really about to take off big \xf0\x9f\x98\x8d it just makes Sense #crypto #Blockchain #Bitcoin #newsoftheweek $ETH $LTC #altcoin #Tech #investors #investing #Trading #btc $DGB $SWFT  $BTS #Fortuna https://t.co/e4AMYO16F9'
2019-04-06 23:44:49,b'Matthew Ledvina Explores How ICOS Are Globalising Venture Capital Funding\n\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/yAiu7CIIir\n\xf0\x9f\x97\xba\xef\xb8\x8f\n\xe2\x96\xb6\xef\xb8\x8fhttps://t.co/vdnO18c8ZC\n#newsoftheweek #Bitcoin #blockchain #crypto https://t.co/9TJKncPCvg'
2019-04-06 23:43:03,"b'#Bitcoin has a bull breakthrough reaching over $5,200 today Bullish trend for bitcoin predicted Thomas Lee, co-founder of Fundstrat Global Advisors claimed that bitcoin (BTC) was back in a bullish trend in a recent interview with Blo... https://t.co/luF8I744AP #iot #data #stocks'"
2019-04-06 23:42:51,b'Registration Link | https://t.co/19VaxsE4Oi    \n\n#Investment\n#PerfectMoney #Bitcoin #Payeer #Advcash #Litecoin\n#HonestAliHasan\n#HYIP\n#MLM\n#cryptocurrency\n#CRYPTO\n#FOREX\n#BTC\n#ETHEREUM\n#DOGECOIN\n#QIWI\n#cryptocurrencies\n#LTC\n#BitcoinCash\n#Dashcoin\n#ethereumclassic\n#bitcoinnews\n#ETH'
2019-04-06 23:42:08,b'#Bitcoin is headless; no governence required. https://t.co/K5pavzyIna'
2019-04-06 23:42:01,b'New #Online #Training #Course - Understanding the #Blockchain https://t.co/Q0WsU41EQ3 #Fintech #Banking #CeditUnions #Finance #FinancialServices #Bitcoin #MobileApps #PersonalFinance #Payments #MobilePayments #DigitalPayments #ICO #Cryptocurrency #education https://t.co/Cy0AseqJpB'
2019-04-06 23:41:03,b'SOLD [ #EOSBTC | #binance | Price: 0.00105900 | Time: 2019-04-06 23:41:03] Wallet: 0.83697928 | %: 0.007889 | Total: 0.55% | Total Won: 0.00459566 | B-S T: 00:33 | Uptime: 28:02 | HB | 10 | #BTC #EOS #trading #bitcoin'
2019-04-06 23:40:59,b'Just #FollowMe and i will #FollowBack Soon and also add me on facebook https://t.co/KFc3Zh7GcM  thank you. #Bitcoin #ICO #Bou'
2019-04-06 23:40:52,b'12 angry coins\nPeople stuck in their bias\nunwilling to take facts into consideration\n\nAnd consider the reality of what it takes to introduce #Bitcoin to the world. https://t.co/4Gm2qa6xNq'
2019-04-06 23:40:20,b'@bernard_parah \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb likewise if you\xe2\x80\x99re in London look me up for a heavily discounted cab ride if you pay with #bitcoin'
2019-04-06 23:40:10,"b'#bitcoin, what goes down must go up? $7800 target in 30days? for BITFINEX:BTCUSD by thichapo #BTCUSD https://t.co/K1WPDePU8s https://t.co/K9s2bipqe9'"
2019-04-06 23:40:08,b'3 #stablecoins to watch\n1. https://t.co/mJ76YjSgnO\n2. https://t.co/7c6oH29OjG\n3. https://t.co/e1rSAOpozw\n\nThe most promising https://t.co/YLff7GyYDs closed down in Dec 2018\n#CryptoNews #Crypto #cryptocurrency #Bitcoin #Eth #STO #ICO #Binance'
2019-04-06 23:40:02,"b'Top 5 #cryptocurrencies \n Alert Time: 2019-04-07 02:40:02\n#Bitcoin: $5,062.836\n#Ethereum: $166.002\n#XRP: $0.355\n#Litecoin: $92.893\n#BitcoinCash: $306.130\n#instavenezuela #instanews #cryptocurrencymarket $LTC $USD\n\nhttps://t.co/rdEr8N5koT'"
2019-04-06 23:40:02,"b'$#BTCUSD: #BitCoin (5053.32) 3mAccelBandTrap+ (.8xAvg), lo:5022.33, hi:5057.52, bars:8, 6:2Accel+Dy, tf:1000011, ch:-0.4%[3.2%offLo]'"
2019-04-06 23:39:32,b'SUMMER SALE NOWON\nSelling bitregion\nFor sale:14.3bit\nIf you are interested\nPlease contact or DM me\n#bitcoin\n#bitregion\n#Ethereum'
2019-04-06 23:38:28,"b""#googletrends is not a $btc #bitcoin Indicator ( Most importantly, it's not a sign of new Investors or new money arriving ).  Maximalists Can Influence trends much more easily than price. @CryptoKirby"""
2019-04-06 23:37:56,b'Lots of green forming on the #Bitcoin Geo Heatmap \xf0\x9f\x91\x80 $btc #crypto\n\nhttps://t.co/Sk1e9knjP5 \xf0\x9f\x8c\x90 https://t.co/mTY74zLn7m'
2019-04-06 23:37:47,"b'@SophiaBlakeXx And honey, go educate yourself about that #bitcoin thing. Buy yourself some. Get famous in porn by using it even, like @brennasparksxx.'"
2019-04-06 23:37:03,"b""Sometimes I wish I could get a good night's sleep.\n\n#cryptocurrency #crypto #blockchain #binance #coinbase #bitcoin #ether #ripple #Tron $BTC $ETH $LTC $XRP $TRX $XMR $NEBL $RVN $IOTX $TNB $REP https://t.co/0efyNIYgKF"""
2019-04-06 23:36:12,"b'#cinemadrom Find a producer,director,creative team &amp; implement your project. Create a scenario group work their plan. Sell the script on the online movie market. #film #cinema #movie #cinemadrom #tokensale #cryptocurrency #ethereum #bitcoin #cinemanews #cinematography'"
2019-04-06 23:36:00,"b'Fair Go Casino - New $20 Free Chip Loyalty Coupon or $5 Free for New Players [No Deposit Required] https://t.co/3rf6ARmFqb Reliable #Crypto #Bitcoin Casino for #Australia, #France, USA, and most countries https://t.co/jgecmzEuyW'"
2019-04-06 23:35:24,b'The Hardware Bitcoin Wallet. Get Trezor now for only 89 EUR https://t.co/RyPUbEzrNS #btc #bitcoin 19 https://t.co/9uoK4ZhJSX'
2019-04-06 23:35:03,b'200% surge of Bitcoin.\nWhat\xe2\x80\x99s your thoughts?\n\nRead about it in the link below\nhttps://t.co/qS7RpIl2A0\n\n#Cryptocurrency    #Bitcoin'
2019-04-06 23:33:25,b'#hydro #cet #eth #btc #crypto #BitCoin #Ethereum #blockchain #cryptocurrenc #airdrop #bounty #dacc #Airdrops #Ripple \n\xe2\x8f\xb0 STREAMEX AIRDROP \xe2\x8f\xb0\n\xf0\x9f\x94\xb9 380 STE for signing up &amp; easy social tasks\n\xf0\x9f\x94\xb9 Up to 24 STE for each referral\n\xf0\x9f\x92\xb0 Estimated Value: ~$48 + ref\n\nhttps://t.co/oGYZD5Owic'
2019-04-06 23:33:19,b'Coding isn\xe2\x80\x99t our specialty but we can help on board. #mineon #wearenotretail https://t.co/chVpQPlB0g $BTC #bitcoin #altcoin #asics'
2019-04-06 23:32:39,b'Coinbase CEO Names Three Things Crypto Needs for Mass Adoption\n#Bitcoin #Markethive #cryptocurrency https://t.co/PDi9rREqYE'
2019-04-06 23:32:31,"b'#Bitcoin\xe2\x80\x99s 19% zoom is just the start, this report says: The looming halving event will ignite the #bitcoinprice.\n\nExactly what @moneymorning #cryptocurrency expert @DavidGZeiler told me in an interview earlier this week. \n\nhttps://t.co/diq1XAYD0O'"
2019-04-06 23:32:22,b'3 Pieces of Retirement Advice You Shouldn\xe2\x80\x99t Listen To https://t.co/vEhWAPw4GP #bitcoin #ethereum #fool @themotleyfool #financialadvice #financialadvisors #RetirementPlanning #retirement https://t.co/bnkbNZsj2X'
2019-04-06 23:32:13,b'If you are looking for a way to get started mining check out Coda Miner! By far one of the easiest miners to setup. 6-7 coins to choose from. https://t.co/VBC4Uhn7zt #cryptomining #bitcoin #cryptocurrencies #btc'
2019-04-06 23:31:45,"b'Instead of denominating:\n100 Sats = 1 Bit \n\nWe should use:\n1 Bitcoin = 1000 Bits\n\nAt 1 Bit = $5 , Bits are less intimidating &amp; feel more accessible. The uneasiness of owning fractional Bitcoin should not be a barrier of entry! #NewBIP\n\n#bitcoin #blockchain #BTC'"
2019-04-06 23:31:11,b'Global: OKCoin is Attracting Institutional Customers With \xe2\x80\x98Premier\xe2\x80\x99 Crypto Service.\nhttps://t.co/Pz0rN0eTbm\n#cryptocurrency #bitcoin #Crypto #finance #cryptocurrencyNews #Ethereum #fintech #Exchange #bitcoinnews #bitcoincash #Blockchain'
2019-04-06 23:31:04,b'$BTC shorts keep adding but #Bitcoin keeps making higher lows. \n\nQuite the dynamic in 2019. https://t.co/nfelYwOq68'
2019-04-06 23:30:53,"b'Global: EOS Sets New Record for Most Cryptocurrency Actions in one Day, crosses Tron, Bitcoin and Ethereum.\nhttps://t.co/84zRb9CQr9\n#EOS #cryptocurrency #bitcoin #Crypto #finance #cryptocurrencyNews #Ethereum #fintech #Exchange #bitcoinnews #bitcoincash #Blockchain'"
2019-04-06 23:30:47,"b'Ripple (XRP) In a 4 Cents Range Since Dec, When Will Bulls Break Out?\n\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/ezIawFO2CN\n\xf0\x9f\x97\xba\xef\xb8\x8f\n\xe2\x96\xb6\xef\xb8\x8fhttps://t.co/vdnO18c8ZC\n#newsoftheweek #Bitcoin #blockchain #crypto https://t.co/t1cxYNoE3I'"
2019-04-06 23:30:47,"b'Buy Bitcoin With PayPal! Also with CC, paysafecard, Skrill, OKPAY https://t.co/Qdq3dxXr95 #btc #bitcoin 19 https://t.co/pQGdu9n99h'"
2019-04-06 23:30:29,b'Global: Binance\xe2\x80\x99s Changpeng Zhao Questions Fake Exchange Trading Volumes In The Crypto Market.\nhttps://t.co/IjJqUbAQAF\n#Binance #cryptocurrency #bitcoin #Crypto #finance #cryptocurrencyNews #Ethereum #fintech #Exchange #bitcoinnews #bitcoincash #Blockchain'
2019-04-06 23:30:17,b'Relax Tyler! #thematrix #twins winklevosscap winklevoss tylerwinklevoss SEC_News HesterPeirce #Bitcoin #Ethereum #memes https://t.co/YVi3gjNSLO'
2019-04-06 23:30:15,b'WHEN LAMBO? This app can answer the most asked question in Crypto Land! https://t.co/rvd8GoetBY #Bitcoin #Crypto #Ethereum #Litecoin #Ripple #EOS'
2019-04-06 23:30:14,"b'Hello humans, as of Sat Apr  6 18:30:13 CDT 2019, current #cryptocoin prices:\n#bitcoin is $5049.5176\n#dash is $131.006\n#dogecoin is $0.0034\n#ethereum is $165.3693\n#iota is $0.3459\n#litecoin is $92.7217\n#ripple is $0.3538'"
2019-04-06 23:30:11,"b'Email us @ https://t.co/OHHpWvEREN if you are looking for power deals for your #cryptomining operations, #bitcoin, #ethereum, #Litecoin, #Crypto https://t.co/Wq5FI2HEVZ'"
2019-04-06 23:30:04,b'One Bitcoin now worth $5052.553. Market Cap $89.084 Billion. Based on #coindesk BPI #bitcoin'
2019-04-06 23:30:04,b'One Bitcoin now worth $5036.98@bitstamp. High $5240.000. Low $4900.000. Market Cap $88.801 Billion #bitcoin'
2019-04-06 23:30:04,"b'Top 5 #cryptocurrencies \n Alert Time: 2019-04-07 02:30:03\n#Bitcoin: $5,053.090\n#Ethereum: $165.529\n#XRP: $0.354\n#Litecoin: $92.942\n#BitcoinCash: $305.480\n#instacryptocurrency #trading #cryptocurrencymarket #binance #FreeCoin\n\nhttps://t.co/rdEr8N5koT'"
2019-04-06 23:30:01,b'#cryptocurrency Price Analysis for #Bitsend #BSD : \nLast Hour Change : 0.6 % || 07-04-2019 01:30\nPrice in #USD : 0.0763501485 || Price in #EUR : 0.0680356174\nNew Price in #Bitcoin #BTC : 0.00001513 || #Coin Rank 719'
2019-04-06 23:29:31,b'#digibytecomunity\nIs it only #dgb I can sent to a dgb core wallet or can I send any of the 5 #algo coins??  #atomicswap #submarineswap ??\n#crypto #Cryptocurrency \n#Bitcoin #Litecoin #LitecoinFam #TechnologyTransfer #tec #Blockchain \xf0\x9f\x98\x89'
2019-04-06 23:29:30,b'REGISTER TO EARN FREE\n\n Here is my invitation link: https://t.co/Or6myBEJN9\n\n#airdrop to #earn #free #crypto #cryptocurrency\n#freemoney #giveaway #token #form #coin #freecoin #bitcoin #eth #ethereum #campaign\n@Airdropalertcom'
2019-04-06 23:28:57,"b""If we get a close above this trend line, I really think we see 6k soon afterwards, as long as volume keeps consistent.  I'm also a noob and am still developing my strategy, so take this with a whole horse lick of salt. $btc #bitcoin https://t.co/7rrlLKKZiB"""
2019-04-06 23:28:52,"b'@rogerkver #censorshipfree, #decentralized and #democratic \xe2\x98\x9d\xef\xb8\x8f\n\nSwitch to #bitcoin \xf0\x9f\x98\x8d\xf0\x9f\x92\xaa https://t.co/hwWa3H0gfr'"
2019-04-06 23:28:16,"b'In January 2018, @Square gave its users the ability to buy and sell #bitcoin within the Cash app. According to Square\xe2\x80\x99s quarterly financials, bitcoin trading brought in $43 million in revenue during the last quarter of 2018.\n\nhttps://t.co/lALMSltpZ5\n#blockchain #crypto #bmj'"
2019-04-06 23:28:03,b'#Bitcoin Really Is In A \xe2\x80\x9cBull Market\xe2\x80\x9d: #Crypto Optimist Tom Lee Weighs In https://t.co/fepUr5tLHP'
2019-04-06 23:28:02,b'$BTC $LTC $DOGE $DASH $BCH Moon Cash - The bitcoin cash faucet where YOU decide when to claim! https://t.co/G68VCtH9uF #bitcoin cash #faucet via @mooncash_faucet'
2019-04-06 23:28:01,b'Order today\nNobody Listens To Nobody T-Shirts \nhttps://t.co/vw0CqwPOWR #ad #wsj #nytimes #reuters #bloomberg #forbes #nasdaq #IHub_StockPosts #newyork #business #cnn #bet #foxnews #bitcoin #blockchain #music #crypto #cannabis #weed #marijuana #CBD #chicago #latimes #MAGA https://t.co/d3ENJJCckZ'
2019-04-06 23:27:24,b'Historical performance of #BITCOIN against #EURO:\nfirst price:97.0\nlast price:4491.0\nEARNINGS:4529.90%\n2.23% per day\n15.59% per week\n66.81% per month\n801.76% per year\nPERIOD:\n5.65 years\n67.80 months\n290.57 weeks\n2033.99 days\n#BTC #BLOCKCHAIN #CRYPTOCURRENCY #digitalmine'
2019-04-06 23:27:01,"b'Spring Ahead and Save - Powerball, Puppy Day, Dream Car, Health, Movies, Bitcode  https://t.co/LbggMypjGP #Deals #powerball #PuppyDay #dogsoftwitter #health #HealthHeroes2019 #movies #bitcoin https://t.co/wJFq00ZDDJ'"
2019-04-06 23:26:17,"b'Prime X Coin We will launch our Coins, called PrimeX Coin, with 200 \nmillion PXC in stock. never upgraded, PXC uses the blockchain platform \nwith the X11 Algorithm with POW, POS, &amp; Masternode. \n #PrimeX #ICO #blockchain #altcoin #ethereum #Bitcoin #cryptocurrency'"
2019-04-06 23:26:15,b'@DGBAT_Official \nIs it only #dgb I can sent to a dgb core wallet or can I send any of the 5 #algo coins??  #atomicswap #submarineswap ??\n#crypto #Cryptocurrency \n#Bitcoin #Litecoin #LitecoinFam #TechnologyTransfer #tec #Blockchain \xf0\x9f\x98\x89'
2019-04-06 23:26:04,"b'https://t.co/RoeR1YOsp7: https://t.co/k1u8bhujId,  Pay: 501-1501 satoshi every hour #faucetbitcoin #bitcoin #btc'"
2019-04-06 23:25:03,b'$BTC $LTC $DOGE $DASH $BCH Moon Bitcoin - The bitcoin faucet where YOU decide when to claim! https://t.co/8TQexk8VWE #bitcoin #faucet via @Moon_Bitcoin'
2019-04-06 23:24:16,"b'The current value of BTC at 09:24:08 on 07/04/2019 (AEST) is $7,083.58 AUD.\n#bitcoin #australia'"
2019-04-06 23:23:48,b'How I Tripled My Earnings By Getting Paid In #bitcoin - https://t.co/yntbeOytSM #crypto #money https://t.co/5dO4cTNflr'
2019-04-06 23:23:34,b'#Yammynetwork  Now is the right time to participate in the biggest community in this field. Investing in ICO is one of the best ways to earn money on a cryptocurrency. #Yammynetwork #crypto #blockchain #ethereum #bitcoin #cryptocurrency #ICO #tokensale https://t.co/15pjSPgq6H'
2019-04-06 23:23:22,b'This is a fact #WuTang #bitcoin \xf0\x9f\x94\xa5 https://t.co/1uUFZT8NvP'
2019-04-06 23:22:47,b'$BTC A small sample thus far but RUSSIA has taken a clear lead in what most think will be the first government to purchase #Bitcoin. \n\nThe rumor has really taken hold with CT. https://t.co/wo20qfuh1T'
2019-04-06 23:22:28,b'@francispouliot_  So how do I get that Bitcoin Bull cap? #bitcoin @BullBitcoin_  #mtlbitcoin #bull #btccaps'
2019-04-06 23:22:14,b'#Bitcoin will be worthless in 2020 says guy at Subway.'
2019-04-06 23:21:52,"b'#Bitcoin (#BTC), #Ethereum (#ETH), #XRP Price Prediction For Next Week: Incoming Price Correction - https://t.co/GBchQPit4k'"
2019-04-06 23:21:47,b'I just can\xe2\x80\x99t wait for the day he may releases his book - What an amazing read this will be!! #Satoshi #Bitcoin #Truth https://t.co/a1X97F4z74'
2019-04-06 23:20:59,b'Do You Really Need A Universal Remote With AI To Watch TV? Hell Yes https://t.co/TLhmEucyvN #crypto-#cryptocurrency-#blockchain-#bitcoin-#ico-# #Crypto---cryptocurrency---blockchain--'
2019-04-06 23:20:50,"b'Paul Krugman, Nobel Luddite. I had to tweak the nose of this Bitcoin enemy. Blog, Click:\xc2\xa0https://t.co/dq8PmtfutH Please retweet. #Crypto #blockchain #economics #bitcoin #adtech https://t.co/PFXOqbkrkZ'"
2019-04-06 23:20:38,b'Order your secure and smart BTC/ETH/Altcoin hardware wallet - Only 94.80 EUR https://t.co/WC9nt6QCb7 #bitcoin #btc #eth #altcoin 19:20 https://t.co/vw0L2zywcI'
2019-04-06 23:20:25,"b'Bitcoin Price Will Be $50k in April 2020, Says Developer Luke-jr\n\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/fOlknTF7xV\n\xf0\x9f\x97\xba\xef\xb8\x8f\n\xe2\x96\xb6\xef\xb8\x8fhttps://t.co/vdnO18c8ZC\n#newsoftheweek #Bitcoin #blockchain #crypto https://t.co/hUT9eRIDMB'"
2019-04-06 23:20:03,"b'All we have is right now. Every goal is possible from here. A call to action for fans of #Bitcoin, #BlockChain, #Ethereum, #Cryptocurrency, #Money, #Success and #Wealth and readers of #HighTimes, #Cannabis, #Legalize, #Stoner, #Weed and #Weedfeed! https://t.co/PH6n9UCqtZ'"
2019-04-06 23:20:02,"b'Top 5 #cryptocurrencies \n Alert Time: 2019-04-07 02:20:02\n#Bitcoin: $5,045.825\n#Ethereum: $165.297\n#XRP: $0.354\n#Litecoin: $92.466\n#BitcoinCash: $305.918\n#instabtc #xrp #AI #money #markets\n\nhttps://t.co/rdEr8N5koT'"
2019-04-06 23:19:19,b'@OccupyWisdom The central bankers controlling the money supply and rate of interest is the real scam. \n\nWhy should politics affect the value of the dollars we earn and hold? \n\n#bitcoin is just replicating #gold properties with tech. \n\n#Fiat #currency only helps governments create easy debt. https://t.co/9j4EqiYc6g'
2019-04-06 23:19:14,b'This is the greatest shit since sliced bread. #Bitcoin\nhttps://t.co/AtQjB55mjS'
